,usertoken,date,account_index,tweet_index,condition_account,condition_accAlias,condition_block,condition_emotionSort,condition_showImage,condition_credibleLabel,condition_politicalLabel,biasChoice,biasCI,time,condition_showImage_cat
199,vgmKi6jP,09/10/20,7,4,CNNPolitics,G,False,happy,False,1,left,0.934058385060718,0.036547132129882254,1599776180332.0,without image
200,vgmKi6jP,09/10/20,7,5,CNNPolitics,G,False,angry,False,1,left,0.49510090906620496,0.9876542910860493,1599776195167.0,without image
201,vgmKi6jP,09/10/20,7,6,CNNPolitics,G,False,happy,False,1,left,0.5617283831010864,0.016950816237270017,1599776202687.0,without image
202,i4r58Hi0,09/10/20,0,0,InvestWatchBlog,D,True,happy,False,0,right,0.9804225213398808,0.003918617902317845,1599774275851.0,without image
203,i4r58Hi0,09/10/20,0,1,InvestWatchBlog,D,True,happy,False,0,right,0.9866923339009349,0.8848082684406716,1599774299724.0,without image
204,i4r58Hi0,09/10/20,0,2,InvestWatchBlog,D,True,happy,False,0,right,0.07757295814068928,0.45767888719134725,1599774319290.0,without image
205,i4r58Hi0,09/10/20,0,3,InvestWatchBlog,D,True,happy,False,0,right,0.9670992443893458,0.8926455042453072,1599774325977.0,without image
206,i4r58Hi0,09/10/20,0,4,InvestWatchBlog,D,True,happy,False,0,right,0.963180626487028,0.8946048131964661,1599774336738.0,without image
207,i4r58Hi0,09/10/20,0,5,InvestWatchBlog,D,True,happy,False,0,right,0.963180626487028,0.06269788643708507,1599774352125.0,without image
208,i4r58Hi0,09/10/20,0,6,InvestWatchBlog,D,True,happy,False,0,right,0.9945295697055705,0.9788550980962992,1599774366892.0,without image
209,i4r58Hi0,09/10/20,1,0,amlookout,B,True,happy,True,0,right,0.8691337968314004,0.6712435927643504,1599774837175.0,with image
210,i4r58Hi0,09/10/20,1,1,amlookout,B,True,happy,True,0,right,0.8083952193454741,0.5948305436691529,1599774845055.0,with image
211,i4r58Hi0,09/10/20,1,2,amlookout,B,True,happy,True,0,right,0.9866923339009349,0.9435875369754388,1599774861220.0,with image
212,i4r58Hi0,09/10/20,1,3,amlookout,B,True,happy,True,0,right,0.9984481876078883,0.939668919073121,1599774869731.0,with image
213,i4r58Hi0,09/10/20,1,4,amlookout,B,True,happy,True,0,right,0.23627697571039047,0.38402455442714634,1599774884821.0,with image
214,i4r58Hi0,09/10/20,1,5,amlookout,B,True,happy,True,0,right,0.898523431098784,0.7848835119315671,1599774894894.0,with image
215,i4r58Hi0,09/10/20,1,6,amlookout,B,True,happy,True,0,right,0.24215490256386718,0.1841750414089376,1599774905593.0,with image
216,i4r58Hi0,09/10/20,1,7,amlookout,B,True,happy,True,0,right,0.9573026996335512,0.896564122147625,1599774916199.0,with image
217,i4r58Hi0,09/10/20,2,0,MotherJones,E,True,happy,False,1,left,0.8628639842703462,0.129314390776488,1599774995807.0,without image
218,i4r58Hi0,09/10/20,2,1,MotherJones,E,True,happy,False,1,left,0.3597134396334018,0.2233612204321157,1599775008886.0,without image
219,i4r58Hi0,09/10/20,2,2,MotherJones,E,True,happy,False,1,left,0.49490575726336655,0.7445374612337498,1599775021776.0,without image
220,i4r58Hi0,09/10/20,2,3,MotherJones,E,True,happy,False,1,left,0.7966393656385207,0.21552398462748013,1599775040249.0,without image
221,i4r58Hi0,09/10/20,2,4,MotherJones,E,True,happy,False,1,left,0.6438132674481257,0.2664660173576119,1599775052231.0,without image
222,i4r58Hi0,09/10/20,2,5,MotherJones,E,True,happy,False,1,left,0.6947553001782574,0.1018840654602633,1599775059360.0,without image
223,i4r58Hi0,09/10/20,2,6,MotherJones,E,True,happy,False,1,left,0.19121286983373553,0.12539577287417025,1599775075688.0,without image
224,i4r58Hi0,09/10/20,2,7,MotherJones,E,True,happy,False,1,left,0.010956450998472403,0.042305393282743645,1599775084822.0,without image
225,i4r58Hi0,09/10/20,2,8,MotherJones,E,True,happy,False,1,left,0.3087714069032701,0.1293143907764881,1599775093997.0,without image
226,i4r58Hi0,09/10/20,3,0,CNNPolitics,G,True,happy,True,1,left,0.04622401118506147,0.1030439745057551,1599775198337.0,with image
227,i4r58Hi0,09/10/20,3,1,CNNPolitics,G,True,happy,True,1,left,0.06973572233605363,0.14027083710360388,1599775206574.0,with image
228,i4r58Hi0,09/10/20,3,2,CNNPolitics,G,True,happy,True,1,left,0.09324742974996054,0.12147714002351143,1599775212514.0,with image
229,i4r58Hi0,09/10/20,3,3,CNNPolitics,G,True,happy,True,1,left,0.059939173843173835,0.12459637296850311,1599775216467.0,with image
230,i4r58Hi0,09/10/20,3,4,CNNPolitics,G,True,happy,True,1,left,0.06973572233605363,0.14027083710360388,1599775220833.0,with image
231,i4r58Hi0,09/10/20,3,5,CNNPolitics,G,True,happy,True,1,left,0.6007084705226297,0.1018840654602633,1599775232668.0,with image
232,i4r58Hi0,09/10/20,3,6,CNNPolitics,G,True,happy,True,1,left,0.10696259240807292,0.14107022953510048,1599775238388.0,with image
233,i4r58Hi0,09/10/20,3,7,CNNPolitics,G,True,happy,True,1,left,0.06777641338489472,0.0391861790231782,1599775249614.0,with image
234,i4r58Hi0,09/10/20,3,8,CNNPolitics,G,True,happy,True,1,left,0.04622401118506147,0.027430325316224732,1599775256973.0,with image
235,i4r58Hi0,09/10/20,3,9,CNNPolitics,G,True,happy,True,1,left,0.04818332013622038,0.07053512971589125,1599775263209.0,with image
236,i4r58Hi0,09/10/20,4,0,nypost,F,True,happy,True,1,right,0.052101938038538194,0.03526756859503087,1599775355079.0,with image
237,i4r58Hi0,09/10/20,4,1,nypost,F,True,happy,True,1,right,0.9670992443893458,0.8456220894174934,1599775364334.0,with image
238,i4r58Hi0,09/10/20,4,2,nypost,F,True,happy,True,1,right,0.14810807290823952,0.18809365931125532,1599775425681.0,with image
239,i4r58Hi0,09/10/20,4,3,nypost,F,True,happy,True,1,right,0.07757295814068928,0.06661651181357345,1599775383834.0,with image
240,i4r58Hi0,09/10/20,4,4,nypost,F,True,happy,True,1,right,0.010956450998472403,0.057979864892014926,1599775388612.0,with image
241,i4r58Hi0,09/10/20,4,5,nypost,F,True,happy,True,1,right,0.3283644964148592,0.4741527512321151,1599775397080.0,with image
242,i4r58Hi0,09/10/20,4,6,nypost,F,True,happy,True,1,right,0.27350384578240977,0.32916388884635583,1599775412368.0,with image
243,i4r58Hi0,09/10/20,5,0,Jerusalem_Post,H,True,happy,False,1,right,0.5003918283059479,0.23903569204138697,1599775523158.0,without image
244,i4r58Hi0,09/10/20,5,1,Jerusalem_Post,H,True,happy,False,1,right,0.06189848279433274,0.10972129939635633,1599775527869.0,without image
245,i4r58Hi0,09/10/20,5,2,Jerusalem_Post,H,True,happy,False,1,right,0.15202669081055734,0.2468729278460226,1599775541254.0,without image
246,i4r58Hi0,09/10/20,5,3,Jerusalem_Post,H,True,happy,False,1,right,0.6183422510830598,0.17241918770198406,1599775549775.0,without image
247,i4r58Hi0,09/10/20,5,4,Jerusalem_Post,H,True,happy,False,1,right,0.0814915760430071,0.29505624424515775,1599775556692.0,without image
248,i4r58Hi0,09/10/20,5,5,Jerusalem_Post,H,True,happy,False,1,right,0.8240696909547454,0.18025642350661975,1599775563600.0,without image
249,i4r58Hi0,09/10/20,5,6,Jerusalem_Post,H,True,happy,False,1,right,0.7848835119315671,0.2037681309205266,1599775578846.0,without image
250,i4r58Hi0,09/10/20,5,7,Jerusalem_Post,H,True,happy,False,1,right,0.8632558699779236,0.21944260252979797,1599775585516.0,without image
251,i4r58Hi0,09/10/20,6,0,opednews,C,True,happy,True,0,left,0.6810401375201449,0.2703846352599295,1599775640390.0,with image
252,i4r58Hi0,09/10/20,6,1,opednews,C,True,happy,True,0,left,0.7652904224199781,0.14498886238575937,1599775646562.0,with image
253,i4r58Hi0,09/10/20,6,2,opednews,C,True,happy,True,0,left,0.030549539575790187,0.07757295814068928,1599775666996.0,with image
254,i4r58Hi0,09/10/20,6,3,opednews,C,True,happy,True,0,left,0.057979864892014926,0.1265556744454915,1599775672818.0,with image
255,i4r58Hi0,09/10/20,6,4,opednews,C,True,happy,True,0,left,0.6222608689853777,0.282140548760247,1599775678573.0,with image
256,i4r58Hi0,09/10/20,6,5,opednews,C,True,happy,True,0,left,0.8612965610267647,0.6908366822759395,1599775686327.0,with image
257,i4r58Hi0,09/10/20,6,6,opednews,C,True,happy,True,0,left,0.8417034715151755,0.6829994464713038,1599775694768.0,with image
258,i4r58Hi0,09/10/20,6,7,opednews,C,True,happy,True,0,left,0.8299476178082221,0.25471016365065835,1599775703105.0,with image
259,8hmn3Irt,09/10/20,0,0,nypost,F,True,angry,False,1,right,0.7299783573374751,0.04251700680272097,1599778114273.0,without image
260,8hmn3Irt,09/10/20,0,1,nypost,F,True,angry,False,1,right,0.06274210528392264,0.142954962818062,1599778138221.0,without image
261,8hmn3Irt,09/10/20,0,2,nypost,F,True,angry,False,1,right,0.06469851644329189,0.18403959716481633,1599778169697.0,without image
262,8hmn3Irt,09/10/20,0,3,nypost,F,True,angry,False,1,right,0.052960049487076374,0.0704308017372931,1599778182781.0,without image
263,8hmn3Irt,09/10/20,0,4,nypost,F,True,angry,False,1,right,0.18208318600544707,0.10564620260593965,1599778198043.0,without image
264,8hmn3Irt,09/10/20,0,5,nypost,F,True,angry,False,1,right,0.5029346310682371,0.5399694799859138,1599778232193.0,without image
265,8hmn3Irt,09/10/20,0,6,nypost,F,True,angry,False,1,right,0.6027116001960691,0.11738466956215521,1599778283724.0,without image
266,8hmn3Irt,09/10/20,0,7,nypost,F,True,angry,False,1,right,0.013831826299691314,0.023476933912431035,1599778291096.0,without image
267,8hmn3Irt,09/10/20,1,0,MotherJones,E,True,angry,True,1,left,0.8081347719298406,0.28954885158664956,1599778436336.0,with image
268,8hmn3Irt,09/10/20,1,1,MotherJones,E,True,angry,True,1,left,0.8179168277266868,0.13303595883710928,1599778451656.0,with image
269,8hmn3Irt,09/10/20,1,2,MotherJones,E,True,angry,True,1,left,0.9431271419263191,0.03912822318738507,1599778476164.0,with image
270,8hmn3Irt,09/10/20,1,3,MotherJones,E,True,angry,True,1,left,0.8394373504797487,0.04304104550612342,1599778491214.0,with image
271,8hmn3Irt,09/10/20,1,4,MotherJones,E,True,angry,True,1,left,0.8903040406233492,0.05086669014360057,1599778503455.0,with image
272,8hmn3Irt,09/10/20,2,0,CNNPolitics,G,True,angry,False,1,left,0.5014673226987102,0.23868216144304877,1599778574851.0,without image
273,8hmn3Irt,09/10/20,2,1,CNNPolitics,G,True,angry,False,1,left,0.8609578732328104,0.05086669014360057,1599778582539.0,without image
274,8hmn3Irt,09/10/20,2,2,CNNPolitics,G,True,angry,False,1,left,0.17034471904923154,0.13303595883710922,1599778592015.0,without image
275,8hmn3Irt,09/10/20,2,3,CNNPolitics,G,True,angry,False,1,left,0.12730367354310798,0.06651797941855458,1599778612063.0,without image
276,8hmn3Irt,09/10/20,2,4,CNNPolitics,G,True,angry,False,1,left,0.2016472975991396,0.07825644637477008,1599778621718.0,without image
277,8hmn3Irt,09/10/20,2,5,CNNPolitics,G,True,angry,False,1,left,0.18403959716481633,0.10564620260593965,1599778634906.0,without image
278,8hmn3Irt,09/10/20,3,0,Jerusalem_Post,H,True,angry,True,1,right,0.05882928296518413,0.039128223187385056,1599778722850.0,with image
279,8hmn3Irt,09/10/20,3,1,Jerusalem_Post,H,True,angry,True,1,right,0.8394373504797487,0.046953867824861995,1599778735342.0,with image
280,8hmn3Irt,09/10/20,3,2,Jerusalem_Post,H,True,angry,True,1,right,0.9000860964201954,0.06260515709981607,1599778742208.0,with image
281,8hmn3Irt,09/10/20,3,3,Jerusalem_Post,H,True,angry,True,1,right,0.571409021646161,0.4460617443361896,1599778751773.0,with image
282,8hmn3Irt,09/10/20,3,4,Jerusalem_Post,H,True,angry,True,1,right,0.7533552594675015,0.14868724811206335,1599778765335.0,with image
283,8hmn3Irt,09/10/20,3,5,Jerusalem_Post,H,True,angry,True,1,right,0.2916422258563578,0.2973744962241265,1599778802609.0,with image
284,8hmn3Irt,09/10/20,3,6,Jerusalem_Post,H,True,angry,True,1,right,0.04513440484959936,0.12534726238373872,1599778814809.0,with image
285,8hmn3Irt,09/10/20,3,7,Jerusalem_Post,H,True,angry,True,1,right,0.8218296500454253,0.08216926869350871,1599778825006.0,with image
286,8hmn3Irt,09/10/20,4,0,InvestWatchBlog,D,True,angry,True,0,right,0.8785655736671337,0.08999491333098564,1599778875522.0,with image
287,8hmn3Irt,09/10/20,4,1,InvestWatchBlog,D,True,angry,True,0,right,0.9137809745357802,0.03912822318738507,1599778885062.0,with image
288,8hmn3Irt,09/10/20,4,2,InvestWatchBlog,D,True,angry,True,0,right,0.9548656088825346,0.023476933912430997,1599778896511.0,with image
289,8hmn3Irt,09/10/20,4,3,InvestWatchBlog,D,True,angry,True,0,right,0.7279219143957012,0.07043080173729321,1599778908522.0,with image
290,8hmn3Irt,09/10/20,5,0,opednews,C,True,angry,False,0,left,0.8203623416758984,0.04695386782486222,1599779029407.0,without image
291,8hmn3Irt,09/10/20,5,1,opednews,C,True,angry,False,0,left,0.6477090568615619,0.332589897092773,1599779038515.0,without image
292,8hmn3Irt,09/10/20,5,2,opednews,C,True,angry,False,0,left,0.950952786563796,0.03912822318738507,1599779045959.0,without image
293,8hmn3Irt,09/10/20,5,3,opednews,C,True,angry,False,0,left,0.6672731684552544,0.25433345071800284,1599779054547.0,without image
294,8hmn3Irt,09/10/20,6,0,amlookout,B,True,angry,False,0,right,0.7694956515322978,0.1526000704308017,1599779127413.0,without image
295,8hmn3Irt,09/10/20,6,1,amlookout,B,True,angry,False,0,right,0.7631373152643478,0.26215909535547977,1599779148701.0,without image
296,8hmn3Irt,09/10/20,6,2,amlookout,B,True,angry,False,0,right,0.8218296500454253,0.03912822318738507,1599779158560.0,without image
297,8hmn3Irt,09/10/20,6,3,amlookout,B,True,angry,False,0,right,0.5440192654149915,0.5556207692608677,1599779167774.0,without image
298,8hmn3Irt,09/10/20,6,4,amlookout,B,True,angry,False,0,right,0.958778431201273,0.02738975623116957,1599779184300.0,without image
299,8hmn3Irt,09/10/20,6,5,amlookout,B,True,angry,False,0,right,0.36989867223112793,0.05477951246233914,1599779195020.0,without image
300,8hmn3Irt,09/10/20,7,0,veteranstoday,A,True,angry,True,0,left,0.25838323614708053,0.08608209101224706,1599779284101.0,with image
301,8hmn3Irt,09/10/20,7,1,veteranstoday,A,True,angry,True,0,left,0.5420628542556222,0.10564620260593971,1599779355264.0,with image
302,8hmn3Irt,09/10/20,7,2,veteranstoday,A,True,angry,True,0,left,0.7064013916426395,0.18390264898070963,1599779299851.0,with image
303,8hmn3Irt,09/10/20,7,3,veteranstoday,A,True,angry,True,0,left,0.5968423667179613,0.332589897092773,1599779323812.0,with image
304,8hmn3Irt,09/10/20,7,4,veteranstoday,A,True,angry,True,0,left,0.5518449100524685,0.17216418202449413,1599779366511.0,with image
305,cyLX48Dh,09/10/20,0,0,InvestWatchBlog,D,False,happy,True,0,right,0.6634063569597147,0.39186185002514584,1599779798707.0,with image
306,cyLX48Dh,09/10/20,0,1,InvestWatchBlog,D,False,angry,True,0,right,0.9494654638289156,0.4909871393610487,1599779808184.0,with image
307,cyLX48Dh,09/10/20,0,2,InvestWatchBlog,D,False,happy,True,0,right,0.5948305436691529,0.5446879482155407,1599779820278.0,with image
308,cyLX48Dh,09/10/20,0,3,InvestWatchBlog,D,False,angry,True,0,right,0.8456220894174934,0.18809365931125543,1599779828285.0,with image
309,cyLX48Dh,09/10/20,0,4,InvestWatchBlog,D,False,happy,True,0,right,0.6732029017155093,0.34091975750165027,1599779845219.0,with image
310,cyLX48Dh,09/10/20,0,5,InvestWatchBlog,D,False,angry,True,0,right,0.42241132607048687,0.23511713393243328,1599779856434.0,with image
311,cyLX48Dh,09/10/20,0,6,InvestWatchBlog,D,False,happy,True,0,right,0.6124643242295831,0.07053512224172076,1599779864681.0,with image
312,cyLX48Dh,09/10/20,0,7,InvestWatchBlog,D,False,angry,True,0,right,0.6888773733247806,0.24999213836850287,1599779881322.0,with image
313,cyLX48Dh,09/10/20,0,8,InvestWatchBlog,D,False,happy,True,0,right,0.8221103820035864,0.4380857976797582,1599779891324.0,with image
314,cyLX48Dh,09/10/20,1,0,amlookout,B,False,happy,False,0,right,0.3917748941340119,0.2551020408163265,1599780033917.0,without image
315,cyLX48Dh,09/10/20,1,1,amlookout,B,False,angry,False,0,right,0.5634816004506104,0.3330825216970148,1599780047259.0,without image
316,cyLX48Dh,09/10/20,1,2,amlookout,B,False,happy,False,0,right,0.42241132607048687,0.27038469505329366,1599780055323.0,without image
317,cyLX48Dh,09/10/20,1,3,amlookout,B,False,angry,False,0,right,0.5909119257668352,0.47807144387613804,1599780063394.0,without image
318,cyLX48Dh,09/10/20,1,4,amlookout,B,False,happy,False,0,right,0.24215490256386718,0.4075362618410533,1599780075742.0,without image
319,cyLX48Dh,09/10/20,1,5,amlookout,B,False,angry,False,0,right,0.31269002480558794,0.12147715497185241,1599780089420.0,without image
320,cyLX48Dh,09/10/20,1,6,amlookout,B,False,happy,False,0,right,0.2970155531963167,0.05486065063244949,1599780100898.0,without image
321,cyLX48Dh,09/10/20,1,7,amlookout,B,False,angry,False,0,right,0.7300228612991178,0.07053512224172076,1599780112578.0,without image
322,cyLX48Dh,09/10/20,1,8,amlookout,B,False,happy,False,0,right,0.45180096033787054,0.09796544755794545,1599780155228.0,without image
323,cyLX48Dh,09/10/20,2,0,CNNPolitics,G,False,happy,False,1,left,0.04779146058823974,0.11832658282996049,1599780265411.0,without image
324,cyLX48Dh,09/10/20,2,1,CNNPolitics,G,False,angry,False,1,left,0.310730715854429,0.10580268336258114,1599780273183.0,without image
325,cyLX48Dh,09/10/20,2,2,CNNPolitics,G,False,happy,False,1,left,0.3891030739007854,0.20768674882284444,1599780283814.0,without image
326,cyLX48Dh,09/10/20,2,3,CNNPolitics,G,False,angry,False,1,left,0.4478823424355527,0.039186179023178114,1599780298401.0,without image
327,cyLX48Dh,09/10/20,2,4,CNNPolitics,G,False,happy,False,1,left,0.012915759949631312,0.04426470223390255,1599780305150.0,without image
328,cyLX48Dh,09/10/20,2,5,CNNPolitics,G,False,angry,False,1,left,0.25782937417313845,0.3996990260364176,1599780314354.0,without image
329,cyLX48Dh,09/10/20,2,6,CNNPolitics,G,False,happy,False,1,left,0.24215490256386718,0.15282609819039494,1599780322614.0,without image
330,cyLX48Dh,09/10/20,2,7,CNNPolitics,G,False,angry,False,1,left,0.33032380536601813,0.2586287815529761,1599780328616.0,without image
331,cyLX48Dh,09/10/20,2,8,CNNPolitics,G,False,happy,False,1,left,0.39302169180310326,0.18417504140893748,1599780335385.0,without image
332,cyLX48Dh,09/10/20,2,9,CNNPolitics,G,False,angry,False,1,left,0.4067368544612156,0.10972130126489898,1599780340913.0,without image
333,cyLX48Dh,09/10/20,2,10,CNNPolitics,G,False,happy,False,1,left,0.47727197670293636,0.11363991916721672,1599780348273.0,without image
334,cyLX48Dh,09/10/20,3,0,veteranstoday,A,False,happy,True,0,left,0.47727197670293636,0.434966587157278,1599780546449.0,with image
335,cyLX48Dh,09/10/20,3,1,veteranstoday,A,False,angry,True,0,left,0.15986392661519297,0.5595629825482926,1599780562706.0,with image
336,cyLX48Dh,09/10/20,3,2,veteranstoday,A,False,happy,True,0,left,0.030549539575790187,0.5125395677204787,1599780571317.0,with image
337,cyLX48Dh,09/10/20,3,3,veteranstoday,A,False,angry,True,0,left,0.46943474089830073,0.1998495130182089,1599780579503.0,with image
338,cyLX48Dh,09/10/20,3,4,veteranstoday,A,False,happy,True,0,left,0.09128812079880164,0.07837234309801538,1599780586535.0,with image
339,cyLX48Dh,09/10/20,3,5,veteranstoday,A,False,angry,True,0,left,0.059939173843173835,0.4870685214587309,1599780596811.0,with image
340,cyLX48Dh,09/10/20,3,6,veteranstoday,A,False,happy,True,0,left,0.5556443646459748,0.30173357847847204,1599780604961.0,with image
341,cyLX48Dh,09/10/20,3,7,veteranstoday,A,False,angry,True,0,left,0.5850339989133584,0.13715162658112368,1599780616466.0,with image
